assignees__id,assignees__login,assignees__name,author__id,author__is_bot,author__login,author__name,body,closed,closedAt,comments__id,comments__author__login,comments__authorAssociation,comments__body,comments__createdAt,comments__includesCreatedEdit,comments__isMinimized,comments__minimizedReason,comments__url,comments__viewerDidAuthor,createdAt,id,labels__id,labels__name,labels__description,labels__color,milestone__number,milestone__title,milestone__description,milestone__dueOn,number,projectItems__status__optionId,projectItems__status__name,projectItems__title,state,title,updatedAt,url
MDQ6VXNlcjEwMjI2MDg0,Zwiqler94,Jake Z,MDQ6VXNlcjEwMjI2MDg0,FALSE,Zwiqler94,Jake Z,,FALSE,,,,,,,,,,,,5/19/23 3:26,I_kwDOFen07c5mUHiT,MDU6TGFiZWwzMDAyMzA3NTc0,enhancement,New feature or request,a2eeef,9,v4/5 Release - Content Pt. 1 - 3,"This release is for finalizing content and functionality for content only \r\nFirst stable version!\r\n\r\n- Design Spike\r\n  -  color\r\n  -  typography\r\n  -  Breakpoints basic\r\n- Content \r\n   -  Homepage \r\n   -  About me\r\n      - About Me Tab\r\n      - Skills Tab\r\n  - Add Contact Me, designs in v4\r\n- Designs\r\n   - Breakpoints Advanced\r\n-  Components\r\n   -  Image Posts\r\n-  Content \r\n   -  Hobbies\r\n   -  News\r\n   -  About Me\r\n      -  Projects Tab\r\n      -  Credentials Tab\r\n- Content functionality\r\n  - finish up how db and app will sync up\r\n  - where db will be hosted ($)\r\n-  Content \r\n   -  News\r\n      -  Huxley News",12/31/23 12:00 AM,133,db536ffd,📋 Backlog,@Zwiqler94's Portfolio Backlog,OPEN,Social,9/9/23 21:34,https://github.com/Zwiqler94/jz-portfolio/issues/133
,,,,,,,,,,,,,,,,,,,,,,LA_kwDOFen07c8AAAABSQbNTg,Content,task to add content,327604,,,,,,,,,,Empty,,
MDQ6VXNlcjEwMjI2MDg0,Zwiqler94,Jake Z,MDQ6VXNlcjEwMjI2MDg0,FALSE,Zwiqler94,Jake Z,,FALSE,,,,,,,,,,,,5/19/23 3:26,I_kwDOFen07c5mUHhF,MDU6TGFiZWwzMDAyMzA3NTc0,enhancement,New feature or request,a2eeef,9,v4/5 Release - Content Pt. 1 - 3,"This release is for finalizing content and functionality for content only \r\nFirst stable version!\r\n\r\n- Design Spike\r\n  -  color\r\n  -  typography\r\n  -  Breakpoints basic\r\n- Content \r\n   -  Homepage \r\n   -  About me\r\n      - About Me Tab\r\n      - Skills Tab\r\n  - Add Contact Me, designs in v4\r\n- Designs\r\n   - Breakpoints Advanced\r\n-  Components\r\n   -  Image Posts\r\n-  Content \r\n   -  Hobbies\r\n   -  News\r\n   -  About Me\r\n      -  Projects Tab\r\n      -  Credentials Tab\r\n- Content functionality\r\n  - finish up how db and app will sync up\r\n  - where db will be hosted ($)\r\n-  Content \r\n   -  News\r\n      -  Huxley News",12/31/23 12:00 AM,132,db536ffd,📋 Backlog,@Zwiqler94's Portfolio Backlog,OPEN,Work,9/9/23 21:34,https://github.com/Zwiqler94/jz-portfolio/issues/132
,,,,,,,,,,,,,,,,,,,,,,LA_kwDOFen07c8AAAABSQbNTg,Content,task to add content,327604,,,,,,,,,,Empty,,
MDQ6VXNlcjEwMjI2MDg0,Zwiqler94,Jake Z,MDQ6VXNlcjEwMjI2MDg0,FALSE,Zwiqler94,Jake Z,,FALSE,,,,,,,,,,,,5/19/23 3:26,I_kwDOFen07c5mUHgg,MDU6TGFiZWwzMDAyMzA3NTc0,enhancement,New feature or request,a2eeef,9,v4/5 Release - Content Pt. 1 - 3,"This release is for finalizing content and functionality for content only \r\nFirst stable version!\r\n\r\n- Design Spike\r\n  -  color\r\n  -  typography\r\n  -  Breakpoints basic\r\n- Content \r\n   -  Homepage \r\n   -  About me\r\n      - About Me Tab\r\n      - Skills Tab\r\n  - Add Contact Me, designs in v4\r\n- Designs\r\n   - Breakpoints Advanced\r\n-  Components\r\n   -  Image Posts\r\n-  Content \r\n   -  Hobbies\r\n   -  News\r\n   -  About Me\r\n      -  Projects Tab\r\n      -  Credentials Tab\r\n- Content functionality\r\n  - finish up how db and app will sync up\r\n  - where db will be hosted ($)\r\n-  Content \r\n   -  News\r\n      -  Huxley News",12/31/23 12:00 AM,131,db536ffd,📋 Backlog,@Zwiqler94's Portfolio Backlog,OPEN,Separation Anxiety,7/18/23 5:37,https://github.com/Zwiqler94/jz-portfolio/issues/131
,,,,,,,,,,,,,,,,,,,,,,LA_kwDOFen07c8AAAABSQbNTg,Content,task to add content,327604,,,,,,,,,,Empty,,
MDQ6VXNlcjEwMjI2MDg0,Zwiqler94,Jake Z,MDQ6VXNlcjEwMjI2MDg0,FALSE,Zwiqler94,Jake Z,,FALSE,,,,,,,,,,,,5/19/23 3:26,I_kwDOFen07c5mUHgF,MDU6TGFiZWwzMDAyMzA3NTc0,enhancement,New feature or request,a2eeef,9,v4/5 Release - Content Pt. 1 - 3,"This release is for finalizing content and functionality for content only \r\nFirst stable version!\r\n\r\n- Design Spike\r\n  -  color\r\n  -  typography\r\n  -  Breakpoints basic\r\n- Content \r\n   -  Homepage \r\n   -  About me\r\n      - About Me Tab\r\n      - Skills Tab\r\n  - Add Contact Me, designs in v4\r\n- Designs\r\n   - Breakpoints Advanced\r\n-  Components\r\n   -  Image Posts\r\n-  Content \r\n   -  Hobbies\r\n   -  News\r\n   -  About Me\r\n      -  Projects Tab\r\n      -  Credentials Tab\r\n- Content functionality\r\n  - finish up how db and app will sync up\r\n  - where db will be hosted ($)\r\n-  Content \r\n   -  News\r\n      -  Huxley News",12/31/23 12:00 AM,130,db536ffd,📋 Backlog,@Zwiqler94's Portfolio Backlog,OPEN,Training Progress,7/18/23 5:37,https://github.com/Zwiqler94/jz-portfolio/issues/130
,,,,,,,,,,,,,,,,,,,,,,LA_kwDOFen07c8AAAABSQbNTg,Content,task to add content,327604,,,,,,,,,,Empty,,
MDQ6VXNlcjEwMjI2MDg0,Zwiqler94,Jake Z,MDQ6VXNlcjEwMjI2MDg0,FALSE,Zwiqler94,Jake Z,,FALSE,,,,,,,,,,,,5/19/23 3:26,I_kwDOFen07c5mUHfs,MDU6TGFiZWwzMDAyMzA3NTc0,enhancement,New feature or request,a2eeef,9,v4/5 Release - Content Pt. 1 - 3,"This release is for finalizing content and functionality for content only \r\nFirst stable version!\r\n\r\n- Design Spike\r\n  -  color\r\n  -  typography\r\n  -  Breakpoints basic\r\n- Content \r\n   -  Homepage \r\n   -  About me\r\n      - About Me Tab\r\n      - Skills Tab\r\n  - Add Contact Me, designs in v4\r\n- Designs\r\n   - Breakpoints Advanced\r\n-  Components\r\n   -  Image Posts\r\n-  Content \r\n   -  Hobbies\r\n   -  News\r\n   -  About Me\r\n      -  Projects Tab\r\n      -  Credentials Tab\r\n- Content functionality\r\n  - finish up how db and app will sync up\r\n  - where db will be hosted ($)\r\n-  Content \r\n   -  News\r\n      -  Huxley News",12/31/23 12:00 AM,129,db536ffd,📋 Backlog,@Zwiqler94's Portfolio Backlog,OPEN,Tricks,7/18/23 5:37,https://github.com/Zwiqler94/jz-portfolio/issues/129
,,,,,,,,,,,,,,,,,,,,,,LA_kwDOFen07c8AAAABSQbNTg,Content,task to add content,327604,,,,,,,,,,Empty,,
MDQ6VXNlcjEwMjI2MDg0,Zwiqler94,Jake Z,MDQ6VXNlcjEwMjI2MDg0,FALSE,Zwiqler94,Jake Z,,FALSE,,,,,,,,,,,,5/19/23 3:26,I_kwDOFen07c5mUHeo,MDU6TGFiZWwzMDAyMzA3NTc0,enhancement,New feature or request,a2eeef,9,v4/5 Release - Content Pt. 1 - 3,"This release is for finalizing content and functionality for content only \r\nFirst stable version!\r\n\r\n- Design Spike\r\n  -  color\r\n  -  typography\r\n  -  Breakpoints basic\r\n- Content \r\n   -  Homepage \r\n   -  About me\r\n      - About Me Tab\r\n      - Skills Tab\r\n  - Add Contact Me, designs in v4\r\n- Designs\r\n   - Breakpoints Advanced\r\n-  Components\r\n   -  Image Posts\r\n-  Content \r\n   -  Hobbies\r\n   -  News\r\n   -  About Me\r\n      -  Projects Tab\r\n      -  Credentials Tab\r\n- Content functionality\r\n  - finish up how db and app will sync up\r\n  - where db will be hosted ($)\r\n-  Content \r\n   -  News\r\n      -  Huxley News",12/31/23 12:00 AM,128,db536ffd,📋 Backlog,@Zwiqler94's Portfolio Backlog,OPEN,Treat and Toy Reviews,7/18/23 5:37,https://github.com/Zwiqler94/jz-portfolio/issues/128
,,,,,,,,,,,,,,,,,,,,,,LA_kwDOFen07c8AAAABSQbNTg,Content,task to add content,327604,,,,,,,,,,Empty,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
